Year,Sex,Cohort,State,Drivers
1998,Female,25-29,Wyoming,14064
1998,Female,30-34,Alabama,168235
1998,Female,30-34,Alaska,24481
1998,Female,30-34,Arizona,153663
1998,Female,30-34,Arkansas,87843
1998,Female,30-34,California,1107175
1998,Female,30-34,Colorado,149770
1998,Female,30-34,Connecticut,121534
1998,Female,30-34,Delaware,29371
1998,Female,30-34,District of Columbia,22473
1998,Female,30-34,Florida,585295
1998,Female,30-34,Georgia,308551
1998,Female,30-34,Hawaii,37880
1998,Female,30-34,Idaho,39526
1998,Female,30-34,Illinois,393960
1998,Female,30-34,Indiana,178984
1998,Female,30-34,Iowa,84139
1998,Female,30-34,Kansas,80420
1998,Female,30-34,Kentucky,135267
1998,Female,30-34,Louisiana,137583
1998,Female,30-34,Maine,43775
1998,Female,30-34,Maryland,183199
1998,Female,30-34,Massachusetts,246699
1998,Female,30-34,Michigan,339877
1998,Female,30-34,Minnesota,128799
1998,Female,30-34,Mississippi,87916
1998,Female,30-34,Missouri,177174
1998,Female,30-34,Montana,26010
1998,Female,30-34,Nebraska,54813
1998,Female,30-34,Nevada,63554
1998,Female,30-34,New Hampshire,47003
1998,Female,30-34,New Jersey,296763
1998,Female,30-34,New Mexico,58526
1998,Female,30-34,New York,546718
1998,Female,30-34,North Carolina,299774
1998,Female,30-34,North Dakota,18354
1998,Female,30-34,Ohio,391407
1998,Female,30-34,Oklahoma,100239
1998,Female,30-34,Oregon,107532
1998,Female,30-34,Pennsylvania,394878
1998,Female,30-34,Rhode Island,35793
1998,Female,30-34,South Carolina,140501
1998,Female,30-34,South Dakota,23332
1998,Female,30-34,Tennessee,206926
1998,Female,30-34,Texas,740507
1998,Female,30-34,Utah,64756
1998,Female,30-34,Vermont,23302
1998,Female,30-34,Virginia,289903
1998,Female,30-34,Washington,201261
1998,Female,30-34,West Virginia,56312
1998,Female,30-34,Wisconsin,183033
1998,Female,30-34,Wyoming,13682
1998,Female,35-39,Alabama,181676
1998,Female,35-39,Alaska,28979
1998,Female,35-39,Arizona,176439
1998,Female,35-39,Arkansas,98561
1998,Female,35-39,California,1215012
1998,Female,35-39,Colorado,175423
1998,Female,35-39,Connecticut,139080
1998,Female,35-39,Delaware,31637
1998,Female,35-39,District of Columbia,19391
1998,Female,35-39,Florida,648102
1998,Female,35-39,Georgia,327275
1998,Female,35-39,Hawaii,41703
1998,Female,35-39,Idaho,45171
1998,Female,35-39,Illinois,439051
1998,Female,35-39,Indiana,207263
1998,Female,35-39,Iowa,102061
1998,Female,35-39,Kansas,99348
1998,Female,35-39,Kentucky,149562
1998,Female,35-39,Louisiana,156017
1998,Female,35-39,Maine,51964
1998,Female,35-39,Maryland,206836
1998,Female,35-39,Massachusetts,261078
1998,Female,35-39,Michigan,381281
1998,Female,35-39,Minnesota,165364
1998,Female,35-39,Mississippi,97653
1998,Female,35-39,Missouri,210428
1998,Female,35-39,Montana,33726
1998,Female,35-39,Nebraska,64228
1998,Female,35-39,Nevada,67720
1998,Female,35-39,New Hampshire,55934
1998,Female,35-39,New Jersey,331096
1998,Female,35-39,New Mexico,68889
1998,Female,35-39,New York,592844
1998,Female,35-39,North Carolina,316105
1998,Female,35-39,North Dakota,23105
1998,Female,35-39,Ohio,440469
1998,Female,35-39,Oklahoma,121768
1998,Female,35-39,Oregon,124688
1998,Female,35-39,Pennsylvania,451601
1998,Female,35-39,Rhode Island,39938
1998,Female,35-39,South Carolina,152363
1998,Female,35-39,South Dakota,28132
1998,Female,35-39,Tennessee,224709
1998,Female,35-39,Texas,793439
1998,Female,35-39,Utah,70134
1998,Female,35-39,Vermont,27153
1998,Female,35-39,Virginia,296363
1998,Female,35-39,Washington,230628
1998,Female,35-39,West Virginia,63874
1998,Female,35-39,Wisconsin,211456
1998,Female,35-39,Wyoming,17813
1998,Female,40-44,Alabama,177579
1998,Female,40-44,Alaska,29216
1998,Female,40-44,Arizona,170963
1998,Female,40-44,Arkansas,95727
1998,Female,40-44,California,1158314
1998,Female,40-44,Colorado,175010
1998,Female,40-44,Connecticut,134656
1998,Female,40-44,Delaware,29950
1998,Female,40-44,District of Columbia,17328
1998,Female,40-44,Florida,610845
1998,Female,40-44,Georgia,303919
1998,Female,40-44,Hawaii,41982
1998,Female,40-44,Idaho,46336
1998,Female,40-44,Illinois,428316
1998,Female,40-44,Indiana,209563
1998,Female,40-44,Iowa,103056
1998,Female,40-44,Kansas,98653
1998,Female,40-44,Kentucky,147272
1998,Female,40-44,Louisiana,156048
1998,Female,40-44,Maine,52977
1998,Female,40-44,Maryland,200687
1998,Female,40-44,Massachusetts,244987
1998,Female,40-44,Michigan,384003
1998,Female,40-44,Minnesota,164851
1998,Female,40-44,Mississippi,94844
1998,Female,40-44,Missouri,205710
1998,Female,40-44,Montana,36439
1998,Female,40-44,Nebraska,61290
1998,Female,40-44,Nevada,65354
1998,Female,40-44,New Hampshire,53530
1998,Female,40-44,New Jersey,318045
1998,Female,40-44,New Mexico,67990
1998,Female,40-44,New York,564647
1998,Female,40-44,North Carolina,299344
1998,Female,40-44,North Dakota,24200
1998,Female,40-44,Ohio,445770
1998,Female,40-44,Oklahoma,121876
1998,Female,40-44,Oregon,132725
1998,Female,40-44,Pennsylvania,462576
1998,Female,40-44,Rhode Island,39484
1998,Female,40-44,South Carolina,148747
1998,Female,40-44,South Dakota,28169
1998,Female,40-44,Tennessee,220714
1998,Female,40-44,Texas,733850
1998,Female,40-44,Utah,68377
1998,Female,40-44,Vermont,27632
1998,Female,40-44,Virginia,276127
1998,Female,40-44,Washington,234218
1998,Female,40-44,West Virginia,67993
1998,Female,40-44,Wisconsin,204258
1998,Female,40-44,Wyoming,20485
1998,Female,45-49,Alabama,156783
1998,Female,45-49,Alaska,24480
1998,Female,45-49,Arizona,153267
1998,Female,45-49,Arkansas,87387
1998,Female,45-49,California,1013765
1998,Female,45-49,Colorado,157023
1998,Female,45-49,Connecticut,118296
1998,Female,45-49,Delaware,25928
1998,Female,45-49,District of Columbia,16369
1998,Female,45-49,Florida,536188
1998,Female,45-49,Georgia,268298
1998,Female,45-49,Hawaii,38687
1998,Female,45-49,Idaho,43440
1998,Female,45-49,Illinois,378825
1998,Female,45-49,Indiana,191365
1998,Female,45-49,Iowa,94589
1998,Female,45-49,Kansas,87521
1998,Female,45-49,Kentucky,131839
1998,Female,45-49,Louisiana,139255
1998,Female,45-49,Maine,48183
1998,Female,45-49,Maryland,180734
1998,Female,45-49,Massachusetts,214648
1998,Female,45-49,Michigan,339477
1998,Female,45-49,Minnesota,148758
1998,Female,45-49,Mississippi,84060
1998,Female,45-49,Missouri,183089
1998,Female,45-49,Montana,33728
1998,Female,45-49,Nebraska,56069
1998,Female,45-49,Nevada,59091
1998,Female,45-49,New Hampshire,46087
1998,Female,45-49,New Jersey,276105
1998,Female,45-49,New Mexico,62094
1998,Female,45-49,New York,505062
1998,Female,45-49,North Carolina,267606
1998,Female,45-49,North Dakota,20983
1998,Female,45-49,Ohio,396984
1998,Female,45-49,Oklahoma,110562
1998,Female,45-49,Oregon,131158
1998,Female,45-49,Pennsylvania,415979
1998,Female,45-49,Rhode Island,33884
1998,Female,45-49,South Carolina,136597
1998,Female,45-49,South Dakota,25874
1998,Female,45-49,Tennessee,199601
1998,Female,45-49,Texas,619617
1998,Female,45-49,Utah,59338
1998,Female,45-49,Vermont,25306
1998,Female,45-49,Virginia,240789
1998,Female,45-49,Washington,213408
1998,Female,45-49,West Virginia,65016
1998,Female,45-49,Wisconsin,180820
1998,Female,45-49,Wyoming,19330
1998,Female,50-54,Alabama,135191
1998,Female,50-54,Alaska,17640
1998,Female,50-54,Arizona,131275
1998,Female,50-54,Arkansas,77868
1998,Female,50-54,California,831356
1998,Female,50-54,Colorado,124929
1998,Female,50-54,Connecticut,105511
1998,Female,50-54,Delaware,22966
1998,Female,50-54,District of Columbia,14510
1998,Female,50-54,Florida,474477
1998,Female,50-54,Georgia,227282
1998,Female,50-54,Hawaii,32508
1998,Female,50-54,Idaho,36375
1998,Female,50-54,Illinois,317608
1998,Female,50-54,Indiana,164242
1998,Female,50-54,Iowa,77883
1998,Female,50-54,Kansas,71690
1998,Female,50-54,Kentucky,110129
1998,Female,50-54,Louisiana,117239
1998,Female,50-54,Maine,40084
1998,Female,50-54,Maryland,157452
1998,Female,50-54,Massachusetts,183846
1998,Female,50-54,Michigan,283179
1998,Female,50-54,Minnesota,121272
1998,Female,50-54,Mississippi,70537
1998,Female,50-54,Missouri,157359
1998,Female,50-54,Montana,26247
1998,Female,50-54,Nebraska,43172
1998,Female,50-54,Nevada,53327
1998,Female,50-54,New Hampshire,38585
1998,Female,50-54,New Jersey,244968
1998,Female,50-54,New Mexico,51302
1998,Female,50-54,New York,441805
1998,Female,50-54,North Carolina,225736
1998,Female,50-54,North Dakota,16343
1998,Female,50-54,Ohio,332020
1998,Female,50-54,Oklahoma,97545
1998,Female,50-54,Oregon,107857
1998,Female,50-54,Pennsylvania,355017
1998,Female,50-54,Rhode Island,29095
1998,Female,50-54,South Carolina,118515
1998,Female,50-54,South Dakota,20284
1998,Female,50-54,Tennessee,174600
1998,Female,50-54,Texas,493176
1998,Female,50-54,Utah,46976
1998,Female,50-54,Vermont,20417
1998,Female,50-54,Virginia,191698
1998,Female,50-54,Washington,176908
1998,Female,50-54,West Virginia,52695
1998,Female,50-54,Wisconsin,146255
1998,Female,50-54,Wyoming,15442
1998,Female,55-59,Alabama,107816
1998,Female,55-59,Alaska,11676
1998,Female,55-59,Arizona,105069
1998,Female,55-59,Arkansas,65332
1998,Female,55-59,California,609702
1998,Female,55-59,Colorado,88600
1998,Female,55-59,Connecticut,81871
1998,Female,55-59,Delaware,18242
1998,Female,55-59,District of Columbia,10806
1998,Female,55-59,Florida,393839
1998,Female,55-59,Georgia,166447
1998,Female,55-59,Hawaii,22352
1998,Female,55-59,Idaho,28232
1998,Female,55-59,Illinois,249813
1998,Female,55-59,Indiana,131302
1998,Female,55-59,Iowa,63039
1998,Female,55-59,Kansas,56102
1998,Female,55-59,Kentucky,87437
1998,Female,55-59,Louisiana,91781
1998,Female,55-59,Maine,30255
1998,Female,55-59,Maryland,116498
1998,Female,55-59,Massachusetts,136320
1998,Female,55-59,Michigan,222041
1998,Female,55-59,Minnesota,94714
1998,Female,55-59,Mississippi,56919
1998,Female,55-59,Missouri,128518
1998,Female,55-59,Montana,20749
1998,Female,55-59,Nebraska,34211
1998,Female,55-59,Nevada,42637
1998,Female,55-59,New Hampshire,28110
1998,Female,55-59,New Jersey,188797
1998,Female,55-59,New Mexico,39229
1998,Female,55-59,New York,343068
1998,Female,55-59,North Carolina,172652
1998,Female,55-59,North Dakota,12759
1998,Female,55-59,Ohio,264385
1998,Female,55-59,Oklahoma,79494
1998,Female,55-59,Oregon,80842
1998,Female,55-59,Pennsylvania,281736
1998,Female,55-59,Rhode Island,22016
1998,Female,55-59,South Carolina,92624
1998,Female,55-59,South Dakota,15886
1998,Female,55-59,Tennessee,137689
1998,Female,55-59,Texas,359769
1998,Female,55-59,Utah,36294
1998,Female,55-59,Vermont,14987
1998,Female,55-59,Virginia,142111
1998,Female,55-59,Washington,126390
1998,Female,55-59,West Virginia,42477
1998,Female,55-59,Wisconsin,114325
1998,Female,55-59,Wyoming,11915
1998,Female,60-64,Alabama,91408
1998,Female,60-64,Alaska,7332
1998,Female,60-64,Arizona,85154
1998,Female,60-64,Arkansas,55463
1998,Female,60-64,California,464418
1998,Female,60-64,Colorado,66744
1998,Female,60-64,Connecticut,60719
1998,Female,60-64,Delaware,14762
1998,Female,60-64,District of Columbia,7830
1998,Female,60-64,Florida,339153
1998,Female,60-64,Georgia,126063
1998,Female,60-64,Hawaii,16620
1998,Female,60-64,Idaho,22570
1998,Female,60-64,Illinois,195258
1998,Female,60-64,Indiana,105561
1998,Female,60-64,Iowa,55040
1998,Female,60-64,Kansas,46597
1998,Female,60-64,Kentucky,69368
1998,Female,60-64,Louisiana,76368
1998,Female,60-64,Maine,24607
1998,Female,60-64,Maryland,84643
1998,Female,60-64,Massachusetts,104626
1998,Female,60-64,Michigan,174874
1998,Female,60-64,Minnesota,74773
1998,Female,60-64,Mississippi,48135
1998,Female,60-64,Missouri,104590
1998,Female,60-64,Montana,17111
1998,Female,60-64,Nebraska,30067
1998,Female,60-64,Nevada,33682
1998,Female,60-64,New Hampshire,21500
1998,Female,60-64,New Jersey,144062
1998,Female,60-64,New Mexico,31860
1998,Female,60-64,New York,260857
1998,Female,60-64,North Carolina,144328
1998,Female,60-64,North Dakota,11705
1998,Female,60-64,Ohio,216972
1998,Female,60-64,Oklahoma,66896
1998,Female,60-64,Oregon,61996
1998,Female,60-64,Pennsylvania,230751
1998,Female,60-64,Rhode Island,17147
1998,Female,60-64,South Carolina,74245
1998,Female,60-64,South Dakota,13533
1998,Female,60-64,Tennessee,111645
1998,Female,60-64,Texas,292957
1998,Female,60-64,Utah,28861
1998,Female,60-64,Vermont,11502
1998,Female,60-64,Virginia,114467
1998,Female,60-64,Washington,93936
1998,Female,60-64,West Virginia,36538
1998,Female,60-64,Wisconsin,93187
1998,Female,60-64,Wyoming,9369
1998,Female,65-69,Alabama,80395
1998,Female,65-69,Alaska,5171
1998,Female,65-69,Arizona,77928
1998,Female,65-69,Arkansas,49906
1998,Female,65-69,California,400143
1998,Female,65-69,Colorado,56682
1998,Female,65-69,Connecticut,55715
1998,Female,65-69,Delaware,13580
1998,Female,65-69,District of Columbia,6505
1998,Female,65-69,Florida,327297
1998,Female,65-69,Georgia,103020
1998,Female,65-69,Hawaii,15304
1998,Female,65-69,Idaho,18994
1998,Female,65-69,Illinois,169679
1998,Female,65-69,Indiana,92944
1998,Female,65-69,Iowa,51333
1998,Female,65-69,Kansas,44358
1998,Female,65-69,Kentucky,60008
1998,Female,65-69,Louisiana,63916
1998,Female,65-69,Maine,22718
1998,Female,65-69,Maryland,70565
1998,Female,65-69,Massachusetts,98237
1998,Female,65-69,Michigan,156332
1998,Female,65-69,Minnesota,65864
1998,Female,65-69,Mississippi,42877
1998,Female,65-69,Missouri,94692
1998,Female,65-69,Montana,15107
1998,Female,65-69,Nebraska,29105
1998,Female,65-69,Nevada,28005
1998,Female,65-69,New Hampshire,19149
1998,Female,65-69,New Jersey,131507
1998,Female,65-69,New Mexico,27655
1998,Female,65-69,New York,230511
1998,Female,65-69,North Carolina,129240
1998,Female,65-69,North Dakota,11178
1998,Female,65-69,Ohio,191324
1998,Female,65-69,Oklahoma,60641
1998,Female,65-69,Oregon,55166
1998,Female,65-69,Pennsylvania,217444
1998,Female,65-69,Rhode Island,16538
1998,Female,65-69,South Carolina,63810
1998,Female,65-69,South Dakota,12738
1998,Female,65-69,Tennessee,95740
1998,Female,65-69,Texas,256125
1998,Female,65-69,Utah,24693
1998,Female,65-69,Vermont,10226
1998,Female,65-69,Virginia,95444
1998,Female,65-69,Washington,79949
1998,Female,65-69,West Virginia,33544
1998,Female,65-69,Wisconsin,83580
1998,Female,65-69,Wyoming,8249
1998,Female,70-74,Alabama,73327
1998,Female,70-74,Alaska,3678
1998,Female,70-74,Arizona,73327
1998,Female,70-74,Arkansas,45151
1998,Female,70-74,California,359478
1998,Female,70-74,Colorado,40317
1998,Female,70-74,Connecticut,53179
1998,Female,70-74,Delaware,12044
1998,Female,70-74,District of Columbia,5919
1998,Female,70-74,Florida,326227
1998,Female,70-74,Georgia,87652
1998,Female,70-74,Hawaii,13163
1998,Female,70-74,Idaho,16067
1998,Female,70-74,Illinois,156701
1998,Female,70-74,Indiana,85315
1998,Female,70-74,Iowa,48325
1998,Female,70-74,Kansas,42419
1998,Female,70-74,Kentucky,51584
1998,Female,70-74,Louisiana,55439
1998,Female,70-74,Maine,20109
1998,Female,70-74,Maryland,63961
1998,Female,70-74,Massachusetts,92795
1998,Female,70-74,Michigan,145836
1998,Female,70-74,Minnesota,61719
1998,Female,70-74,Mississippi,37100
1998,Female,70-74,Missouri,86049
1998,Female,70-74,Montana,13387
1998,Female,70-74,Nebraska,26129
1998,Female,70-74,Nevada,19009
1998,Female,70-74,New Hampshire,17483
1998,Female,70-74,New Jersey,123959
1998,Female,70-74,New Mexico,23568
1998,Female,70-74,New York,210190
1998,Female,70-74,North Carolina,110355
1998,Female,70-74,North Dakota,10362
1998,Female,70-74,Ohio,180957
1998,Female,70-74,Oklahoma,54800
1998,Female,70-74,Oregon,51895
1998,Female,70-74,Pennsylvania,213234
1998,Female,70-74,Rhode Island,16788
1998,Female,70-74,South Carolina,55699
1998,Female,70-74,South Dakota,11831
1998,Female,70-74,Tennessee,84995
1998,Female,70-74,Texas,218254
1998,Female,70-74,Utah,21975
1998,Female,70-74,Vermont,9315
1998,Female,70-74,Virginia,73778
1998,Female,70-74,Washington,75054
1998,Female,70-74,West Virginia,30428
1998,Female,70-74,Wisconsin,76694
1998,Female,70-74,Wyoming,7321
1998,Female,75-79,Alabama,56759
1998,Female,75-79,Alaska,1923
1998,Female,75-79,Arizona,58854
1998,Female,75-79,Arkansas,35762
1998,Female,75-79,California,271743
1998,Female,75-79,Colorado,33663
1998,Female,75-79,Connecticut,43415
1998,Female,75-79,Delaware,9243
1998,Female,75-79,District of Columbia,4341
1998,Female,75-79,Florida,260521
1998,Female,75-79,Georgia,64211
1998,Female,75-79,Hawaii,7983
1998,Female,75-79,Idaho,12030
1998,Female,75-79,Illinois,115479
1998,Female,75-79,Indiana,46571
1998,Female,75-79,Iowa,39117
1998,Female,75-79,Kansas,36356
1998,Female,75-79,Kentucky,36949
1998,Female,75-79,Louisiana,36629
1998,Female,75-79,Maine,14987
1998,Female,75-79,Maryland,47897
1998,Female,75-79,Massachusetts,73514
1998,Female,75-79,Michigan,111887
1998,Female,75-79,Minnesota,50860
1998,Female,75-79,Mississippi,27092
1998,Female,75-79,Missouri,67388
1998,Female,75-79,Montana,10643
1998,Female,75-79,Nebraska,16504
1998,Female,75-79,Nevada,14157
1998,Female,75-79,New Hampshire,12417
1998,Female,75-79,New Jersey,97850
1998,Female,75-79,New Mexico,11196
1998,Female,75-79,New York,157217
1998,Female,75-79,North Carolina,77772
1998,Female,75-79,North Dakota,8409
1998,Female,75-79,Ohio,138452
1998,Female,75-79,Oklahoma,43392
1998,Female,75-79,Oregon,42429
1998,Female,75-79,Pennsylvania,167289
1998,Female,75-79,Rhode Island,13041
1998,Female,75-79,South Carolina,41310
1998,Female,75-79,South Dakota,9252
1998,Female,75-79,Tennessee,64542
1998,Female,75-79,Texas,157599
1998,Female,75-79,Utah,17072
1998,Female,75-79,Vermont,8704
1998,Female,75-79,Virginia,45050
1998,Female,75-79,Washington,61335
1998,Female,75-79,West Virginia,21901
1998,Female,75-79,Wisconsin,59971
1998,Female,75-79,Wyoming,5877
1998,Female,80-84,Alabama,35945
1998,Female,80-84,Alaska,1104
1998,Female,80-84,Arizona,34637
1998,Female,80-84,Arkansas,22571
1998,Female,80-84,California,146446
1998,Female,80-84,Colorado,22962
1998,Female,80-84,Connecticut,26350
1998,Female,80-84,Delaware,5000
1998,Female,80-84,District of Columbia,2386
1998,Female,80-84,Florida,160124
1998,Female,80-84,Georgia,35403
1998,Female,80-84,Hawaii,3469
1998,Female,80-84,Idaho,7283
1998,Female,80-84,Illinois,44972
1998,Female,80-84,Indiana,33098
1998,Female,80-84,Iowa,25615
1998,Female,80-84,Kansas,23487
1998,Female,80-84,Kentucky,19806
1998,Female,80-84,Louisiana,19390
1998,Female,80-84,Maine,8921
1998,Female,80-84,Maryland,25298
1998,Female,80-84,Massachusetts,44774
1998,Female,80-84,Michigan,66352
1998,Female,80-84,Minnesota,34874
1998,Female,80-84,Mississippi,15147
1998,Female,80-84,Missouri,41213
1998,Female,80-84,Montana,6820
1998,Female,80-84,Nebraska,12776
1998,Female,80-84,Nevada,8727
1998,Female,80-84,New Hampshire,7199
1998,Female,80-84,New Jersey,57681
1998,Female,80-84,New Mexico,7258
1998,Female,80-84,New York,90456
1998,Female,80-84,North Carolina,40759
1998,Female,80-84,North Dakota,5858
1998,Female,80-84,Ohio,82799
1998,Female,80-84,Oklahoma,27507
1998,Female,80-84,Oregon,24996
1998,Female,80-84,Pennsylvania,96469
1998,Female,80-84,Rhode Island,7588
1998,Female,80-84,South Carolina,21754
1998,Female,80-84,South Dakota,5554
1998,Female,80-84,Tennessee,31355
1998,Female,80-84,Texas,90534
1998,Female,80-84,Utah,10380
1998,Female,80-84,Vermont,5370
1998,Female,80-84,Virginia,20018
1998,Female,80-84,Washington,35707
1998,Female,80-84,West Virginia,12261
1998,Female,80-84,Wisconsin,38351
1998,Female,80-84,Wyoming,3650
1998,Female,85+,Alabama,23570
1998,Female,85+,Alaska,840
1998,Female,85+,Arizona,17953
1998,Female,85+,Arkansas,13010
1998,Female,85+,California,64749
1998,Female,85+,Colorado,22975
1998,Female,85+,Connecticut,12419
1998,Female,85+,Delaware,2451
1998,Female,85+,District of Columbia,1165
1998,Female,85+,Florida,87776
1998,Female,85+,Georgia,17047
1998,Female,85+,Hawaii,1036
1998,Female,85+,Idaho,3660
1998,Female,85+,Illinois,43501
1998,Female,85+,Indiana,32327
1998,Female,85+,Iowa,13746
1998,Female,85+,Kansas,14797
1998,Female,85+,Kentucky,9258
1998,Female,85+,Louisiana,8464
1998,Female,85+,Maine,4804
1998,Female,85+,Maryland,10953
1998,Female,85+,Massachusetts,23789
1998,Female,85+,Michigan,32069
1998,Female,85+,Minnesota,20140
1998,Female,85+,Mississippi,8063
1998,Female,85+,Missouri,22557
1998,Female,85+,Montana,2534
1998,Female,85+,Nebraska,14665
1998,Female,85+,Nevada,6565
1998,Female,85+,New Hampshire,3424
1998,Female,85+,New Jersey,28246
1998,Female,85+,New Mexico,7227
1998,Female,85+,New York,41790
1998,Female,85+,North Carolina,17275
1998,Female,85+,North Dakota,3438
1998,Female,85+,Ohio,42890
1998,Female,85+,Oklahoma,18011
1998,Female,85+,Oregon,12623
1998,Female,85+,Pennsylvania,40246
1998,Female,85+,Rhode Island,3455
1998,Female,85+,South Carolina,10095
1998,Female,85+,South Dakota,3246
1998,Female,85+,Tennessee,30019
1998,Female,85+,Texas,57447
1998,Female,85+,Utah,5304
1998,Female,85+,Vermont,4502
1998,Female,85+,Virginia,6863
1998,Female,85+,Washington,17414
1998,Female,85+,West Virginia,5880
1998,Female,85+,Wisconsin,18942
1998,Female,85+,Wyoming,2317
1997,Male,Under 16,Alabama,0
1997,Male,Under 16,Alaska,0
1997,Male,Under 16,Arizona,0
1997,Male,Under 16,Arkansas,0
1997,Male,Under 16,California,0
1997,Male,Under 16,Colorado,0
1997,Male,Under 16,Connecticut,0
1997,Male,Under 16,Delaware,0
1997,Male,Under 16,District of Columbia,0
1997,Male,Under 16,Florida,0
1997,Male,Under 16,Georgia,0
1997,Male,Under 16,Hawaii,858
1997,Male,Under 16,Idaho,0
1997,Male,Under 16,Illinois,0
1997,Male,Under 16,Indiana,0
1997,Male,Under 16,Iowa,0
1997,Male,Under 16,Kansas,0
1997,Male,Under 16,Kentucky,0
1997,Male,Under 16,Louisiana,0
1997,Male,Under 16,Maine,0
1997,Male,Under 16,Maryland,0
1997,Male,Under 16,Massachusetts,0
1997,Male,Under 16,Michigan,0
1997,Male,Under 16,Minnesota,0
1997,Male,Under 16,Mississippi,2356
1997,Male,Under 16,Missouri,0
1997,Male,Under 16,Montana,2919
1997,Male,Under 16,Nebraska,0
1997,Male,Under 16,Nevada,0
1997,Male,Under 16,New Hampshire,0
1997,Male,Under 16,New Jersey,0
1997,Male,Under 16,New Mexico,8190
1997,Male,Under 16,New York,0
1997,Male,Under 16,North Carolina,0
1997,Male,Under 16,North Dakota,2824
1997,Male,Under 16,Ohio,0
1997,Male,Under 16,Oklahoma,0
1997,Male,Under 16,Oregon,0
1997,Male,Under 16,Pennsylvania,0
1997,Male,Under 16,Rhode Island,0
1997,Male,Under 16,South Carolina,0
1997,Male,Under 16,South Dakota,0
1997,Male,Under 16,Tennessee,0
1997,Male,Under 16,Texas,0
1997,Male,Under 16,Utah,0
1997,Male,Under 16,Vermont,0
1997,Male,Under 16,Virginia,0
1997,Male,Under 16,Washington,0
1997,Male,Under 16,West Virginia,0
1997,Male,Under 16,Wisconsin,0
1997,Male,Under 16,Wyoming,0
1997,Male,16,Alabama,23016
1997,Male,16,Alaska,1672
1997,Male,16,Arizona,26078
1997,Male,16,Arkansas,9969
1997,Male,16,California,54997
1997,Male,16,Colorado,17165
1997,Male,16,Connecticut,53
1997,Male,16,Delaware,3389
1997,Male,16,District of Columbia,329
1997,Male,16,Florida,56724
1997,Male,16,Georgia,36336
1997,Male,16,Hawaii,3070
1997,Male,16,Idaho,7667
1997,Male,16,Illinois,43716
1997,Male,16,Indiana,18621
1997,Male,16,Iowa,15491
1997,Male,16,Kansas,16467
1997,Male,16,Kentucky,6486
1997,Male,16,Louisiana,14826
1997,Male,16,Maine,2685
1997,Male,16,Maryland,11380
1997,Male,16,Massachusetts,5325
1997,Male,16,Michigan,30425
1997,Male,16,Minnesota,17623
1997,Male,16,Mississippi,11091
1997,Male,16,Missouri,20813
1997,Male,16,Montana,5098
1997,Male,16,Nebraska,10287
1997,Male,16,Nevada,5913
1997,Male,16,New Hampshire,4586
1997,Male,16,New Jersey,0
1997,Male,16,New Mexico,8153
1997,Male,16,New York,33077
1997,Male,16,North Carolina,34409
1997,Male,16,North Dakota,3770
1997,Male,16,Ohio,32791
1997,Male,16,Oklahoma,13982
1997,Male,16,Oregon,22144
1997,Male,16,Pennsylvania,26705
1997,Male,16,Rhode Island,506
1997,Male,16,South Carolina,14006
1997,Male,16,South Dakota,5084
1997,Male,16,Tennessee,23586
1997,Male,16,Texas,71245
1997,Male,16,Utah,14152
1997,Male,16,Vermont,1748
1997,Male,16,Virginia,17794
1997,Male,16,Washington,17243
1997,Male,16,West Virginia,5981
1997,Male,16,Wisconsin,22126
1997,Male,16,Wyoming,160
1997,Male,17,Alabama,27271
1997,Male,17,Alaska,2963
1997,Male,17,Arizona,33943
1997,Male,17,Arkansas,13889
1997,Male,17,California,93935
1997,Male,17,Colorado,31290
1997,Male,17,Connecticut,8974
1997,Male,17,Delaware,3881
1997,Male,17,District of Columbia,949
1997,Male,17,Florida,68030
1997,Male,17,Georgia,39352
1997,Male,17,Hawaii,4726
1997,Male,17,Idaho,8557
1997,Male,17,Illinois,60963
1997,Male,17,Indiana,25136
1997,Male,17,Iowa,17648
1997,Male,17,Kansas,18119
1997,Male,17,Kentucky,18507
1997,Male,17,Louisiana,21201
1997,Male,17,Maine,5424
1997,Male,17,Maryland,18681
1997,Male,17,Massachusetts,23540
1997,Male,17,Michigan,52383
1997,Male,17,Minnesota,24132
1997,Male,17,Mississippi,15197
1997,Male,17,Missouri,31219
1997,Male,17,Montana,5901
1997,Male,17,Nebraska,11445
1997,Male,17,Nevada,7036
1997,Male,17,New Hampshire,6160
1997,Male,17,New Jersey,31287
1997,Male,17,New Mexico,8431
1997,Male,17,New York,56952
1997,Male,17,North Carolina,37789
1997,Male,17,North Dakota,4447
1997,Male,17,Ohio,53872
1997,Male,17,Oklahoma,21049
1997,Male,17,Oregon,22899
1997,Male,17,Pennsylvania,48635
1997,Male,17,Rhode Island,3897
1997,Male,17,South Carolina,18667
1997,Male,17,South Dakota,5474
1997,Male,17,Tennessee,27499
1997,Male,17,Texas,84733
1997,Male,17,Utah,17927
1997,Male,17,Vermont,3139
1997,Male,17,Virginia,27969
1997,Male,17,Washington,26436
1997,Male,17,West Virginia,8945
1997,Male,17,Wisconsin,30265
1997,Male,17,Wyoming,3005
1997,Male,18,Alabama,28739
1997,Male,18,Alaska,3581
1997,Male,18,Arizona,36253
1997,Male,18,Arkansas,15780
1997,Male,18,California,127441
1997,Male,18,Colorado,14393
1997,Male,18,Connecticut,13361
1997,Male,18,Delaware,4021
